,Unnamed: 0.1,Unnamed: 0,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num,Verd_Fals
3556,14845,14870,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
3557,15446,15471,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3558,3832,3857,Femenino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,0,False
3559,10283,10308,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
3560,5847,5872,Masculino,Preparatoria,porObraoProyecto,ninguno,diurno,NO,5A9A,1,True
3561,3533,3558,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3562,17523,17548,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3563,9675,9700,Masculino,SinFormacion,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3564,179,204,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3565,15106,15131,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
3566,20739,20764,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3567,6568,6593,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3568,16860,16885,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,0,False
3569,8762,8787,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3570,1457,1482,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3571,17653,17678,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3572,18220,18245,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,1,True
3573,8132,8157,Masculino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
3574,13221,13246,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
3575,1268,1293,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3576,747,772,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3577,16118,16143,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3578,15709,15734,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3579,3503,3528,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3580,3873,3898,Masculino,SinFormacion,otro,confianza,diurno,NO,1A4A,1,True
3581,17846,17871,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
3582,8586,8611,Masculino,Bachillerato,porObraoProyecto,sindicalizado,diurno,NO,1A4A,0,False
3583,15958,15983,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
3584,11749,11774,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,6M1A,0,False
3585,17550,17575,Masculino,Primaria,tiempoindeterminado,confianza,mixto,SI,6M1A,1,True
3586,15037,15062,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1,True
3587,8672,8697,Masculino,Secundaria,tiempodeterminado,sindicalizado,diurno,NO,6M1A,1,True
3588,654,679,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3589,20161,20186,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,0,False
3590,1095,1120,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3591,14132,14157,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
3592,4380,4405,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3593,3970,3995,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3594,13467,13492,Masculino,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,1A4A,1,True
3595,2098,2123,Masculino,Licenciatura,otro,confianza,diurno,NO,6M1A,1,True
3596,2765,2790,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3597,13964,13989,Masculino,Bachillerato,porObraoProyecto,ninguno,diurno,NO,Menos6M,1,True
3598,5354,5379,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
3599,2129,2154,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3600,17789,17814,Femenino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,Mas25A,1,True
3601,4897,4922,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,10A14A,1,True
3602,18665,18690,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,20A24A,1,True
3603,4115,4140,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,10A14A,1,True
3604,5544,5569,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3605,15381,15406,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3606,116,141,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,1,True
3607,19270,19295,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3608,20198,20223,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3609,16248,16273,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
3610,14780,14805,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3611,17881,17906,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
3612,13300,13325,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3613,10339,10364,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3614,6584,6609,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3615,3978,4003,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3616,16862,16887,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,6M1A,1,True
3617,13852,13877,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,1,True
3618,9073,9098,Femenino,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3619,717,742,Femenino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
3620,20091,20116,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,Menos6M,1,True
3621,12150,12175,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1,True
3622,2539,2564,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
3623,1016,1041,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3624,13994,14019,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3625,10116,10141,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
3626,33,58,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
3627,20492,20517,Femenino,Preparatoria,tiempodeterminado,confianza,mixto,SI,6M1A,1,True
3628,10451,10476,Masculino,Primaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
3629,11646,11671,Masculino,Bachillerato,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3630,2004,2029,Masculino,Licenciatura,otro,confianza,mixto,NO,Menos6M,1,True
3631,21030,21055,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0,False
3632,19147,19172,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,15A19A,1,True
3633,16310,16335,Femenino,Bachillerato,porObraoProyecto,ninguno,mixto,SI,5A9A,1,True
3634,11700,11725,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3635,5439,5464,Femenino,SinFormacion,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3636,3782,3807,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3637,20555,20580,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3638,272,297,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,0,False
3639,20538,20563,Femenino,Preparatoria,tiempodeterminado,sindicalizado,mixto,SI,Menos6M,1,True
3640,2809,2834,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1,True
3641,5936,5961,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3642,16373,16398,Masculino,TecnicoSuperior,tiempodeterminado,ninguno,mixto,NO,1A4A,1,True
3643,18983,19008,Masculino,Bachillerato,tiempodeterminado,sindicalizado,mixto,SI,1A4A,1,True
3644,17319,17344,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,15A19A,0,False
3645,18067,18092,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3646,12122,12147,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3647,2048,2073,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3648,12540,12565,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
3649,20570,20595,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,mixto,SI,5A9A,1,True
3650,232,257,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,15A19A,0,False
3651,1625,1650,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3652,14622,14647,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,1,True
3653,1616,1641,Masculino,Bachillerato,porObraoProyecto,confianza,mixto,SI,6M1A,0,False
3654,4846,4871,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3655,20771,20796,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3656,18078,18103,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,5A9A,1,True
3657,7104,7129,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,Menos6M,0,False
3658,1434,1459,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3659,18124,18149,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,Mas25A,1,True
3660,12364,12389,Masculino,Preparatoria,porObraoProyecto,confianza,diurno,NO,1A4A,1,True
3661,16180,16205,Femenino,Preparatoria,tiempodeterminado,ninguno,diurno,NO,6M1A,1,True
3662,7313,7338,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,6M1A,1,True
3663,13733,13758,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3664,8235,8260,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
3665,4113,4138,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1,True
3666,19808,19833,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
3667,4729,4754,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3668,2671,2696,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3669,1327,1352,Masculino,Primaria,tiempoindeterminado,ninguno,diurno,NO,20A24A,0,False
3670,5804,5829,Masculino,Bachillerato,tiempoindeterminado,confianza,mixto,SI,10A14A,0,False
3671,7124,7149,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,1A4A,0,False
3672,13957,13982,Masculino,Secundaria,porObraoProyecto,ninguno,diurno,NO,1A4A,1,True
3673,16182,16207,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3674,17692,17717,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,Mas25A,1,True
3675,4755,4780,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3676,13845,13870,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3677,1368,1393,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3678,10841,10866,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3679,5689,5714,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3680,10379,10404,Masculino,Primaria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,0,False
3681,15242,15267,Femenino,Secundaria,porObraoProyecto,ninguno,diurno,NO,6M1A,1,True
3682,15486,15511,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3683,8692,8717,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3684,614,639,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3685,5046,5071,Femenino,TecnicoSuperior,honorarios,ninguno,diurno,NO,1A4A,1,True
3686,14835,14860,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3687,11569,11594,Masculino,Licenciatura,honorarios,ninguno,diurno,NO,1A4A,1,True
3688,9598,9623,Masculino,SinFormacion,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
3689,11145,11170,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3690,14502,14527,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3691,10613,10638,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,1,True
3692,10715,10740,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,10A14A,1,True
3693,12862,12887,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3694,10369,10394,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,0,False
3695,76,101,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3696,9407,9432,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3697,6310,6335,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,nocturno,SI,1A4A,1,True
3698,16293,16318,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3699,1048,1073,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,6M1A,1,True
3700,18734,18759,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3701,6864,6889,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,6M1A,1,True
3702,14435,14460,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3703,6861,6886,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3704,16649,16674,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1,True
3705,14230,14255,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,10A14A,1,True
3706,17694,17719,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
3707,10933,10958,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,10A14A,1,True
3708,20461,20486,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,1,True
3709,14383,14408,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3710,8016,8041,Masculino,Secundaria,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,0,False
3711,11455,11480,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,10A14A,1,True
3712,9933,9958,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3713,9537,9562,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,SI,Menos6M,1,True
3714,3537,3562,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,Menos6M,1,True
3715,9883,9908,Masculino,Maestria,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,0,False
3716,9366,9391,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3717,12084,12109,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,NO,6M1A,1,True
3718,6645,6670,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,1,True
3719,12312,12337,Masculino,Secundaria,porObraoProyecto,sindicalizado,mixto,SI,1A4A,0,False
3720,10269,10294,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3721,12325,12350,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,15A19A,1,True
3722,5601,5626,Femenino,SinFormacion,tiempoindeterminado,confianza,diurno,NO,Mas25A,0,False
3723,18468,18493,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3724,5160,5185,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3725,9246,9271,Masculino,SinFormacion,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,0,False
3726,6308,6333,Masculino,TecnicoSuperior,porObraoProyecto,sindicalizado,diurno,SI,10A14A,1,True
3727,11082,11107,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3728,2009,2034,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,15A19A,1,True
3729,20868,20893,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3730,19925,19950,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3731,5779,5804,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,Menos6M,0,False
3732,20928,20953,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3733,9268,9293,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
3734,16967,16992,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3735,2466,2491,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
3736,8090,8115,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3737,14729,14754,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
3738,2986,3011,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3739,1416,1441,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3740,16998,17023,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
3741,5863,5888,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
3742,20434,20459,Femenino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,0,False
3743,16375,16400,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
3744,5519,5544,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3745,11463,11488,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3746,7626,7651,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
3747,5166,5191,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,Mas25A,1,True
3748,10723,10748,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3749,10509,10534,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3750,12278,12303,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,SI,5A9A,1,True
3751,13138,13163,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,6M1A,1,True
3752,17972,17997,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3753,9508,9533,Femenino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,0,False
3754,21056,21081,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3755,8194,8219,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
3756,14195,14220,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,1,True
3757,18051,18076,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3758,17237,17262,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3759,6817,6842,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,0,False
3760,14425,14450,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3761,2011,2036,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,15A19A,1,True
3762,11447,11472,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,1,True
3763,11991,12016,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
3764,3678,3703,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3765,7647,7672,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
3766,19167,19192,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,1,True
3767,19971,19996,Femenino,Primaria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,1,True
3768,18680,18705,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3769,16433,16458,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3770,13390,13415,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
3771,12567,12592,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,20A24A,1,True
3772,10461,10486,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3773,4747,4772,Masculino,TecnicoSuperior,tiempodeterminado,sindicalizado,diurno,SI,Menos6M,1,True
3774,10230,10255,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,0,False
3775,7047,7072,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3776,1875,1900,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
3777,9494,9519,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1,True
3778,8439,8464,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
3779,8328,8353,Masculino,Secundaria,otro,sindicalizado,mixto,SI,5A9A,1,True
3780,12638,12663,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,5A9A,1,True
3781,9632,9657,Femenino,Preparatoria,tiempoindeterminado,ninguno,nocturno,NO,6M1A,1,True
3782,11807,11832,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
3783,3513,3538,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
3784,15027,15052,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,15A19A,1,True
3785,14200,14225,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1,True
3786,19374,19399,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,10A14A,1,True
3787,13328,13353,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,5A9A,1,True
3788,20177,20202,Masculino,Licenciatura,tiempodeterminado,sindicalizado,mixto,SI,1A4A,1,True
3789,12003,12028,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3790,12577,12602,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,1,True
3791,14755,14780,Femenino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,6M1A,0,False
3792,12730,12755,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
3793,15599,15624,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0,False
3794,6756,6781,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3795,1186,1211,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
3796,68,93,Femenino,Licenciatura,porObraoProyecto,sindicalizado,diurno,SI,10A14A,1,True
3797,15029,15054,Femenino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
3798,4444,4469,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3799,15762,15787,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3800,1958,1983,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
3801,556,581,Masculino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
3802,14400,14425,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3803,3892,3917,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
3804,6914,6939,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1,True
3805,16304,16329,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
3806,11190,11215,Masculino,Primaria,tiempoindeterminado,ninguno,diurno,NO,10A14A,1,True
3807,6802,6827,Masculino,Secundaria,porObraoProyecto,sindicalizado,mixto,SI,5A9A,1,True
3808,10923,10948,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
3809,13795,13820,Femenino,Preparatoria,tiempodeterminado,ninguno,diurno,NO,Menos6M,1,True
3810,10500,10525,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
3811,18487,18512,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,Mas25A,1,True
3812,21011,21036,Femenino,Preparatoria,tiempodeterminado,confianza,diurno,NO,Menos6M,1,True
3813,18760,18785,Masculino,TecnicoSuperior,tiempodeterminado,sindicalizado,mixto,SI,Menos6M,1,True
3814,19827,19852,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
3815,10878,10903,Femenino,SinFormacion,otro,ninguno,diurno,NO,1A4A,1,True
3816,2386,2411,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0,False
3817,5459,5484,Masculino,Licenciatura,otro,sindicalizado,diurno,NO,Mas25A,1,True
3818,11440,11465,Masculino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1,True
3819,5296,5321,Femenino,SinFormacion,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
3820,11631,11656,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
3821,693,718,Femenino,Licenciatura,porObraoProyecto,confianza,diurno,NO,5A9A,1,True
3822,5650,5675,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
