,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Resultado,Categoria,Categoria_Num
2373,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,60.0,Medio,1
2374,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,92.0,Muy Alto,1
2375,Femenino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,6M1A,168.0,Muy Alto,1
2376,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,42.0,Bajo,0
2377,Femenino,SinFormacion,tiempoindeterminado,confianza,diurno,NO,6M1A,41.0,Bajo,0
2378,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,41.0,Bajo,0
2379,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,97.0,Muy Alto,1
2380,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,60.0,Medio,1
2381,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,52.0,Medio,1
2382,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,Menos6M,76.0,Alto,1
2383,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,57.0,Medio,1
2384,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,5A9A,39.0,Bajo,0
2385,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,77.0,Alto,1
2386,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,NO,1A4A,63.0,Medio,1
2387,Masculino,Licenciatura,otro,ninguno,diurno,NO,Menos6M,54.0,Medio,1
2388,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,42.0,Bajo,0
2389,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,98.0,Muy Alto,1
2390,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,51.0,Medio,1
2391,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,30.0,Bajo,0
2392,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,49.0,Medio,1
2393,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,53.0,Medio,1
2394,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,10A14A,35.0,Bajo,0
2395,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,47.0,Medio,1
2396,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,71.0,Alto,1
2397,Masculino,Licenciatura,honorarios,ninguno,diurno,NO,1A4A,84.0,Alto,1
2398,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,56.0,Medio,1
2399,Masculino,Bachillerato,tiempoindeterminado,confianza,nocturno,NO,1A4A,56.0,Medio,1
2400,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,98.0,Muy Alto,1
2401,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,88.0,Alto,1
2402,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,168.0,Muy Alto,1
2403,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,143.0,Muy Alto,1
2404,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,86.0,Alto,1
2405,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,25.0,Bajo,0
2406,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,32.0,Bajo,0
2407,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,70.0,Alto,1
2408,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,Menos6M,62.0,Medio,1
2409,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,52.0,Medio,1
2410,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,62.0,Medio,1
2411,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,Menos6M,25.0,Bajo,0
2412,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,110.0,Muy Alto,1
2413,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,61.0,Medio,1
2414,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,51.0,Medio,1
2415,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,39.0,Bajo,0
2416,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,49.0,Medio,1
2417,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,Menos6M,59.0,Medio,1
2418,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,64.0,Medio,1
2419,Masculino,SinFormacion,tiempoindeterminado,confianza,diurno,NO,20A24A,45.0,Medio,1
2420,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,78.0,Alto,1
2421,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,10A14A,50.0,Medio,1
2422,Femenino,Preparatoria,tiempoindeterminado,confianza,mixto,NO,6M1A,75.0,Alto,1
2423,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,83.0,Alto,1
2424,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,63.0,Medio,1
2425,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,Menos6M,47.0,Medio,1
2426,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,57.0,Medio,1
2427,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,45.0,Medio,1
2428,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,39.0,Bajo,0
2429,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,Menos6M,48.0,Medio,1
2430,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,29.0,Bajo,0
2431,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,74.0,Alto,1
2432,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,81.0,Alto,1
2433,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,5A9A,91.0,Muy Alto,1
2434,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,10A14A,20.0,Bajo,0
2435,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,10A14A,52.0,Medio,1
2436,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Mas25A,81.0,Alto,1
2437,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,Menos6M,70.0,Alto,1
2438,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,40.0,Bajo,0
2439,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,10A14A,47.0,Medio,1
2440,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,75.0,Alto,1
2441,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,SI,Menos6M,30.0,Bajo,0
2442,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,60.0,Medio,1
2443,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,23.0,Bajo,0
2444,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,Mas25A,66.0,Medio,1
2445,Femenino,Secundaria,porObraoProyecto,ninguno,diurno,NO,Mas25A,27.0,Bajo,0
2446,Masculino,Licenciatura,otro,confianza,diurno,NO,Mas25A,100.0,Muy Alto,1
2447,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Mas25A,45.0,Medio,1
2448,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,82.0,Alto,1
2449,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,33.0,Bajo,0
2450,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,56.0,Medio,1
2451,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,24.0,Bajo,0
2452,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,5A9A,45.0,Medio,1
2453,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,Menos6M,122.0,Muy Alto,1
2454,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,Menos6M,140.0,Muy Alto,1
2455,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,20A24A,81.0,Alto,1
2456,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,45.0,Medio,1
2457,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,16.0,Nulo,0
2458,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,10A14A,54.0,Medio,1
2459,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,131.0,Muy Alto,1
2460,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,58.0,Medio,1
2461,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,20A24A,82.0,Alto,1
2462,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Mas25A,107.0,Muy Alto,1
2463,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,135.0,Muy Alto,1
2464,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,101.0,Muy Alto,1
2465,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,104.0,Muy Alto,1
2466,Masculino,TecnicoSuperior,porObraoProyecto,sindicalizado,diurno,SI,1A4A,38.0,Bajo,0
2467,Masculino,Secundaria,porObraoProyecto,sindicalizado,diurno,NO,10A14A,85.0,Alto,1
2468,Masculino,Bachillerato,porObraoProyecto,sindicalizado,diurno,NO,6M1A,85.0,Alto,1
2469,Masculino,Secundaria,porObraoProyecto,confianza,diurno,NO,5A9A,85.0,Alto,1
2470,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,136.0,Muy Alto,1
2471,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,10A14A,29.0,Bajo,0
2472,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,92.0,Muy Alto,1
2473,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,65.0,Medio,1
2474,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,55.0,Medio,1
2475,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,20A24A,108.0,Muy Alto,1
2476,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,103.0,Muy Alto,1
2477,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,10A14A,61.0,Medio,1
2478,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,59.0,Medio,1
2479,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,Mas25A,92.0,Muy Alto,1
2480,Masculino,Bachillerato,porObraoProyecto,confianza,diurno,NO,15A19A,64.0,Medio,1
2481,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,73.0,Alto,1
2482,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,57.0,Medio,1
2483,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,62.0,Medio,1
2484,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,68.0,Medio,1
2485,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,80.0,Alto,1
2486,Femenino,Licenciatura,tiempoindeterminado,ninguno,mixto,NO,1A4A,66.0,Medio,1
2487,Masculino,Preparatoria,tiempodeterminado,sindicalizado,diurno,NO,1A4A,32.0,Bajo,0
2488,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,77.0,Alto,1
2489,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,5A9A,82.0,Alto,1
2490,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,26.0,Bajo,0
2491,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,24.0,Bajo,0
2492,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,46.0,Medio,1
2493,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,28.0,Bajo,0
2494,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,Menos6M,39.0,Bajo,0
2495,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,6M1A,141.0,Muy Alto,1
2496,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,10A14A,116.0,Muy Alto,1
2497,Femenino,Bachillerato,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,82.0,Alto,1
2498,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,106.0,Muy Alto,1
2499,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,40.0,Bajo,0
2500,Femenino,Licenciatura,tiempodeterminado,sindicalizado,diurno,NO,6M1A,75.0,Alto,1
2501,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,30.0,Bajo,0
2502,Masculino,Licenciatura,honorarios,confianza,mixto,SI,Menos6M,96.0,Muy Alto,1
2503,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,79.0,Alto,1
2504,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,20.0,Bajo,0
2505,Masculino,Licenciatura,porObraoProyecto,sindicalizado,diurno,SI,1A4A,46.0,Medio,1
2506,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,59.0,Medio,1
2507,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,46.0,Medio,1
2508,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,10A14A,83.0,Alto,1
2509,Masculino,Bachillerato,porObraoProyecto,sindicalizado,diurno,NO,10A14A,43.0,Bajo,0
2510,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,20.0,Bajo,0
2511,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,41.0,Bajo,0
2512,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,57.0,Medio,1
2513,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,71.0,Alto,1
2514,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,42.0,Bajo,0
2515,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,10.0,Nulo,0
2516,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Menos6M,44.0,Bajo,0
2517,Femenino,SinFormacion,otro,confianza,mixto,NO,1A4A,54.0,Medio,1
2518,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,10A14A,102.0,Muy Alto,1
2519,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,49.0,Medio,1
2520,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,20A24A,65.0,Medio,1
2521,Masculino,Maestria,porObraoProyecto,confianza,diurno,NO,10A14A,58.0,Medio,1
2522,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,25.0,Bajo,0
2523,Masculino,Bachillerato,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,29.0,Bajo,0
2524,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,29.0,Bajo,0
2525,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,96.0,Muy Alto,1
2526,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,132.0,Muy Alto,1
2527,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,127.0,Muy Alto,1
2528,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,6M1A,46.0,Medio,1
2529,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,54.0,Medio,1
2530,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,58.0,Medio,1
2531,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,49.0,Medio,1
2532,Masculino,Maestria,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,45.0,Medio,1
2533,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,65.0,Medio,1
2534,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,48.0,Medio,1
2535,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,89.0,Alto,1
2536,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,109.0,Muy Alto,1
2537,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,42.0,Bajo,0
2538,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,37.0,Bajo,0
2539,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,87.0,Alto,1
2540,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,46.0,Medio,1
2541,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,79.0,Alto,1
2542,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,15A19A,80.0,Alto,1
2543,Masculino,Bachillerato,honorarios,ninguno,nocturno,SI,Menos6M,44.0,Bajo,0
2544,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,95.0,Muy Alto,1
2545,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,56.0,Medio,1
2546,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,40.0,Bajo,0
2547,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,30.0,Bajo,0
2548,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,40.0,Bajo,0
2549,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,20.0,Bajo,0
2550,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,52.0,Medio,1
2551,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,47.0,Medio,1
2552,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,31.0,Bajo,0
2553,Masculino,TecnicoSuperior,honorarios,confianza,diurno,SI,Menos6M,40.0,Bajo,0
2554,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,30.0,Bajo,0
2555,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,27.0,Bajo,0
2556,Femenino,Doctorado,tiempoindeterminado,ninguno,diurno,NO,5A9A,69.0,Medio,1
2557,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,66.0,Medio,1
2558,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,35.0,Bajo,0
2559,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,76.0,Alto,1
2560,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,55.0,Medio,1
2561,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,25.0,Bajo,0
2562,Masculino,Licenciatura,porObraoProyecto,sindicalizado,diurno,SI,1A4A,28.0,Bajo,0
2563,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,35.0,Bajo,0
2564,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,1A4A,90.0,Muy Alto,1
2565,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,54.0,Medio,1
2566,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,80.0,Alto,1
2567,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,50.0,Medio,1
2568,Masculino,Maestria,tiempodeterminado,confianza,diurno,SI,6M1A,32.0,Bajo,0
2569,Masculino,Maestria,honorarios,confianza,diurno,NO,20A24A,19.0,Nulo,0
2570,Femenino,Bachillerato,honorarios,confianza,diurno,SI,Menos6M,36.0,Bajo,0
2571,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,37.0,Bajo,0
2572,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,98.0,Muy Alto,1
2573,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,79.0,Alto,1
2574,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,SI,Menos6M,44.0,Bajo,0
2575,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,99.0,Muy Alto,1
2576,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,68.0,Medio,1
2577,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,70.0,Alto,1
2578,Femenino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,52.0,Medio,1
2579,Femenino,SinFormacion,tiempoindeterminado,confianza,diurno,SI,1A4A,65.0,Medio,1
2580,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,SI,1A4A,45.0,Medio,1
2581,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,102.0,Muy Alto,1
2582,Masculino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,29.0,Bajo,0
2583,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,10A14A,90.0,Muy Alto,1
2584,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,87.0,Alto,1
2585,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,5A9A,55.0,Medio,1
2586,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,60.0,Medio,1
2587,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,6M1A,23.0,Bajo,0
2588,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,56.0,Medio,1
2589,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,Menos6M,80.0,Alto,1
2590,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,6M1A,76.0,Alto,1
2591,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,71.0,Alto,1
2592,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,70.0,Alto,1
2593,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,5A9A,109.0,Muy Alto,1
2594,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,61.0,Medio,1
2595,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,110.0,Muy Alto,1
2596,Masculino,Maestria,tiempodeterminado,confianza,diurno,NO,Menos6M,86.0,Alto,1
2597,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,10A14A,76.0,Alto,1
2598,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,73.0,Alto,1
2599,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,Menos6M,69.0,Medio,1
2600,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,10A14A,94.0,Muy Alto,1
2601,Femenino,Primaria,tiempoindeterminado,confianza,diurno,NO,5A9A,105.0,Muy Alto,1
2602,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,5A9A,159.0,Muy Alto,1
2603,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,125.0,Muy Alto,1
2604,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,5A9A,100.0,Muy Alto,1
2605,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,51.0,Medio,1
2606,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,6M1A,82.0,Alto,1
2607,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,102.0,Muy Alto,1
2608,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,6M1A,98.0,Muy Alto,1
2609,Femenino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,51.0,Medio,1
2610,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,132.0,Muy Alto,1
2611,Femenino,Primaria,tiempoindeterminado,confianza,diurno,NO,5A9A,99.0,Muy Alto,1
2612,Femenino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,115.0,Muy Alto,1
2613,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,10A14A,120.0,Muy Alto,1
2614,Femenino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,5A9A,97.0,Muy Alto,1
2615,Masculino,Primaria,tiempoindeterminado,confianza,diurno,NO,1A4A,76.0,Alto,1
2616,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,57.0,Medio,1
2617,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,5A9A,59.0,Medio,1
2618,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,Menos6M,39.0,Bajo,0
2619,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,78.0,Alto,1
2620,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,89.0,Alto,1
2621,Masculino,Licenciatura,honorarios,ninguno,diurno,SI,Menos6M,67.0,Medio,1
2622,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,5A9A,93.0,Muy Alto,1
2623,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,5A9A,82.0,Alto,1
2624,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,5A9A,147.0,Muy Alto,1
2625,Femenino,SinFormacion,tiempoindeterminado,confianza,diurno,SI,5A9A,30.0,Bajo,0
2626,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,64.0,Medio,1
2627,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,38.0,Bajo,0
2628,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,30.0,Bajo,0
2629,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,90.0,Muy Alto,1
2630,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,40.0,Bajo,0
2631,Femenino,Licenciatura,otro,confianza,diurno,NO,5A9A,47.0,Medio,1
2632,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,115.0,Muy Alto,1
