,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Resultado
12929,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,53.0
12930,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,41.0
12931,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,47.0
12932,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,6M1A,63.0
12933,Masculino,Preparatoria,otro,confianza,mixto,SI,5A9A,77.0
12934,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,77.0
12935,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,77.0
12936,Femenino,Doctorado,otro,ninguno,diurno,SI,Menos6M,39.0
12937,Masculino,Secundaria,tiempoindeterminado,ninguno,nocturno,SI,6M1A,68.0
12938,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,6M1A,62.0
12939,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,67.0
12940,Masculino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,88.0
12941,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,48.0
12942,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,50.0
12943,Masculino,Secundaria,porObraoProyecto,sindicalizado,diurno,SI,5A9A,53.0
12944,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,SI,Menos6M,76.0
12945,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,Menos6M,54.0
12946,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,58.0
12947,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,36.0
12948,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,60.0
12949,Femenino,Licenciatura,porObraoProyecto,sindicalizado,diurno,NO,6M1A,64.0
12950,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,80.0
12951,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,10A14A,38.0
12952,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,36.0
12953,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,5A9A,58.0
12954,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,128.0
12955,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,72.0
12956,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,27.0
12957,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,71.0
12958,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,43.0
12959,Femenino,Preparatoria,otro,sindicalizado,diurno,NO,5A9A,60.0
12960,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,46.0
12961,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,87.0
12962,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,35.0
12963,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,6M1A,100.0
12964,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,6M1A,59.0
12965,Masculino,Secundaria,porObraoProyecto,ninguno,mixto,SI,Menos6M,56.0
12966,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,87.0
12967,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,6M1A,88.0
12968,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,5A9A,61.0
12969,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,47.0
12970,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,59.0
12971,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,60.0
12972,Femenino,SinFormacion,tiempodeterminado,sindicalizado,diurno,NO,1A4A,82.0
12973,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,64.0
12974,Masculino,Secundaria,porObraoProyecto,ninguno,mixto,SI,Menos6M,54.0
12975,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,1A4A,59.0
12976,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Mas25A,36.0
12977,Femenino,SinFormacion,porObraoProyecto,confianza,diurno,SI,1A4A,75.0
12978,Masculino,Secundaria,porObraoProyecto,ninguno,mixto,SI,Menos6M,74.0
12979,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,Menos6M,73.0
12980,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,130.0
12981,Femenino,Secundaria,porObraoProyecto,ninguno,mixto,SI,Menos6M,120.0
12982,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,98.0
12983,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,39.0
12984,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,54.0
12985,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,6M1A,85.0
12986,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,1A4A,106.0
12987,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,Menos6M,87.0
12988,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,185.0
12989,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,44.0
12990,Femenino,Bachillerato,porObraoProyecto,sindicalizado,diurno,SI,1A4A,57.0
12991,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,1A4A,50.0
12992,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,61.0
12993,Masculino,SinFormacion,porObraoProyecto,ninguno,diurno,NO,1A4A,37.0
12994,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,49.0
12995,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,109.0
12996,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,37.0
12997,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,98.0
12998,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,Menos6M,67.0
12999,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,55.0
13000,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,5A9A,33.0
13001,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,79.0
13002,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,95.0
13003,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,51.0
13004,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,30.0
13005,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,114.0
13006,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,56.0
13007,Masculino,Licenciatura,porObraoProyecto,confianza,diurno,NO,1A4A,102.0
13008,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,43.0
13009,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,76.0
13010,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,5A9A,71.0
13011,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,Menos6M,64.0
13012,Femenino,SinFormacion,tiempoindeterminado,ninguno,diurno,SI,Menos6M,76.0
13013,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,119.0
13014,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,63.0
13015,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,5A9A,64.0
13016,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,64.0
13017,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,32.0
13018,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,28.0
13019,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,119.0
13020,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,127.0
13021,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,46.0
13022,Masculino,Secundaria,tiempodeterminado,ninguno,diurno,SI,1A4A,47.0
13023,Femenino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,5A9A,47.0
13024,Femenino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,5A9A,58.0
13025,Femenino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,5A9A,67.0
13026,Masculino,SinFormacion,tiempoindeterminado,confianza,diurno,NO,1A4A,67.0
13027,Femenino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,5A9A,57.0
13028,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,67.0
13029,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,44.0
13030,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,62.0
13031,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,60.0
13032,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,6M1A,60.0
13033,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,91.0
13034,Masculino,Licenciatura,porObraoProyecto,confianza,diurno,NO,1A4A,123.0
13035,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,118.0
13036,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,52.0
13037,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,1A4A,102.0
13038,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,126.0
13039,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,6M1A,43.0
13040,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,60.0
13041,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,40.0
13042,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,82.0
13043,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,Menos6M,41.0
13044,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,30.0
13045,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,14.0
13046,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,95.0
13047,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,5A9A,70.0
13048,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,10A14A,50.0
13049,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,57.0
13050,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,55.0
13051,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,5A9A,4.0
13052,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,42.0
13053,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,87.0
13054,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,122.0
13055,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,68.0
13056,Femenino,Licenciatura,otro,confianza,diurno,SI,Menos6M,61.0
13057,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,114.0
13058,Masculino,TecnicoSuperior,porObraoProyecto,sindicalizado,diurno,SI,1A4A,92.0
13059,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,68.0
13060,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,49.0
13061,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,53.0
13062,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,72.0
13063,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,Menos6M,69.0
13064,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,87.0
13065,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,65.0
13066,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,59.0
13067,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,54.0
13068,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,38.0
13069,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,95.0
13070,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,66.0
13071,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,Mas25A,76.0
13072,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,82.0
13073,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,71.0
13074,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,91.0
13075,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,53.0
13076,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,6M1A,56.0
13077,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,10A14A,29.0
13078,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,45.0
13079,Femenino,Bachillerato,porObraoProyecto,sindicalizado,diurno,SI,1A4A,67.0
13080,Masculino,Bachillerato,porObraoProyecto,ninguno,diurno,SI,1A4A,56.0
13081,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,112.0
13082,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,79.0
13083,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,5A9A,51.0
13084,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,6M1A,32.0
13085,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,50.0
13086,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,1A4A,103.0
13087,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,75.0
13088,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,6M1A,54.0
13089,Masculino,Primaria,tiempoindeterminado,confianza,diurno,NO,10A14A,47.0
13090,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,44.0
13091,Masculino,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,5A9A,46.0
13092,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,6M1A,40.0
13093,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Menos6M,102.0
13094,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,21.0
13095,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,69.0
13096,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,87.0
13097,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Menos6M,25.0
13098,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,55.0
13099,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,22.0
13100,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,Menos6M,27.0
13101,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,75.0
13102,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,103.0
13103,Masculino,SinFormacion,tiempoindeterminado,confianza,diurno,SI,1A4A,104.0
13104,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,116.0
13105,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,83.0
13106,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,92.0
13107,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,93.0
13108,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,51.0
13109,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,74.0
13110,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,61.0
13111,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,1A4A,79.0
13112,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,73.0
13113,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,74.0
13114,Masculino,Maestria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,83.0
13115,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,55.0
13116,Masculino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,83.0
13117,Femenino,Secundaria,tiempodeterminado,ninguno,diurno,NO,Menos6M,43.0
13118,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,6M1A,72.0
13119,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,51.0
13120,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,1A4A,50.0
13121,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,20A24A,105.0
13122,Masculino,SinFormacion,porObraoProyecto,ninguno,diurno,SI,Menos6M,70.0
13123,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,44.0
13124,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,36.0
13125,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,63.0
13126,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,63.0
13127,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,63.0
13128,Femenino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,1A4A,59.0
13129,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,63.0
13130,Masculino,Licenciatura,otro,sindicalizado,diurno,SI,1A4A,19.0
13131,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,52.0
13132,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,152.0
13133,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,55.0
13134,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,5A9A,48.0
13135,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,80.0
13136,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,5A9A,38.0
13137,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,82.0
13138,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,72.0
13139,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,58.0
13140,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,30.0
13141,Masculino,SinFormacion,porObraoProyecto,ninguno,diurno,NO,1A4A,58.0
13142,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,65.0
13143,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,5A9A,37.0
13144,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,5A9A,61.0
13145,Femenino,Secundaria,porObraoProyecto,sindicalizado,mixto,SI,6M1A,95.0
13146,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,6M1A,48.0
13147,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,48.0
13148,Masculino,Secundaria,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,44.0
13149,Masculino,Licenciatura,porObraoProyecto,confianza,diurno,NO,5A9A,111.0
13150,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,6M1A,48.0
13151,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,156.0
13152,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,108.0
13153,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,95.0
13154,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,81.0
13155,Masculino,SinFormacion,tiempoindeterminado,confianza,diurno,SI,5A9A,49.0
13156,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,56.0
13157,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,49.0
13158,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,NO,1A4A,119.0
13159,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,22.0
13160,Masculino,Secundaria,porObraoProyecto,confianza,diurno,NO,1A4A,31.0
13161,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,56.0
13162,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,44.0
13163,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,6M1A,67.0
13164,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,55.0
13165,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,90.0
13166,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,55.0
13167,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,26.0
13168,Masculino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,34.0
13169,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,144.0
13170,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,67.0
13171,Masculino,Preparatoria,porObraoProyecto,ninguno,diurno,SI,1A4A,51.0
13172,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,51.0
13173,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,40.0
13174,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,51.0
13175,Masculino,Preparatoria,porObraoProyecto,confianza,diurno,SI,Menos6M,51.0
13176,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,44.0
13177,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,92.0
13178,Masculino,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,64.0
13179,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,105.0
13180,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,Mas25A,31.0
13181,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,10A14A,47.0
13182,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,70.0
13183,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,51.0
13184,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,1A4A,55.0
13185,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,5A9A,63.0
13186,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,61.0
13187,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,Menos6M,21.0
13188,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,99.0
13189,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,73.0
13190,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,47.0
13191,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,59.0
13192,Femenino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,54.0
13193,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,71.0
13194,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,39.0
13195,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,10A14A,39.0
13196,Masculino,Licenciatura,otro,ninguno,diurno,SI,6M1A,59.0
